geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
UR,202141,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4029,1651,2378,1,100,36819,165.68,10942.72,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-41,-22,-59.75,-26.5,0
VD,202141,604,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,97227,63009,34218,1,100,814762,74.13,11933.18,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-41,127,15.59,26.6,0
VS,202141,253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,43251,28781,14470,1,100,348503,72.6,12410.51,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-41,-1,-0.28,-0.4,0
ZG,202141,84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10550,5810,4740,1,100,128794,65.22,8191.38,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-41,6,4.66,7.7,0
ZH,202141,934,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,142746,81674,61072,1,100,1553423,60.13,9189.13,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-41,-176,-11.33,-15.9,0
AG,202142,520,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60480,33570,26910,1,100,694072,74.92,8713.79,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,144,20.75,38.3,0
AI,202142,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1873,822,1051,1,100,16293,454.18,11495.73,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,35,214.81,89.7,0
AR,202142,176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5379,2883,2496,1,100,55309,318.21,9725.36,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,65,117.52,58.6,0
BE,202142,842,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,82178,48929,33249,1,100,1043132,80.72,7878.01,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,281,26.94,50.1,0
BL,202142,227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,23328,12526,10802,1,100,290969,78.02,8017.35,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,73,25.09,47.4,0
BS,202142,150,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17143,9522,7621,1,100,196735,76.24,8713.75,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,66,33.54,78.6,0
FL,202142,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3645,2522,1123,1,100,39055,99.86,9332.99,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,5,12.8,14.7,0
FR,202142,363,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37553,25278,12275,1,100,325496,111.52,11537.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,95,29.18,35.4,0
GE,202142,538,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,74231,46955,27276,1,100,506343,106.25,14660.22,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,106,20.93,24.5,0
GL,202142,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4199,2016,2183,1,100,40851,141.98,10278.82,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,28,68.54,93.3,0
GR,202142,255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17126,9717,7409,1,100,200096,127.44,8558.89,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,91,45.48,55.5,0
JU,202142,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8575,5368,3207,1,100,73709,56.98,11633.59,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,15,20.35,55.6,0
LU,202142,447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38260,20193,18067,1,100,416347,107.36,9189.45,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,-64,-15.37,-12.5,0
NE,202142,119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20463,13066,7397,1,100,175894,67.65,11633.71,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,-9,-5.12,-7,0
NW,202142,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3487,1775,1712,1,100,43520,170.04,8012.41,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,-17,-39.06,-18.7,0
OW,202142,119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3740,1565,2175,1,100,38108,312.27,9814.21,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,12,31.49,11.2,0
SG,202142,1136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56348,31696,24652,1,100,514504,220.8,10951.91,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,471,91.55,70.8,0
SH,202142,78,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6498,3477,3021,1,100,83107,93.85,7818.84,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,24,28.87,44.4,0
SO,202142,198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,23268,12459,10809,1,100,277462,71.36,8386.01,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,106,38.2,115.2,0
SZ,202142,336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16413,8946,7467,1,100,162157,207.21,10121.67,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,96,59.21,40,0
TG,202142,346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25462,13431,12031,1,100,282909,122.3,9000.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,115,40.65,49.8,0
TI,202142,140,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36385,26456,9929,1,100,350986,39.89,10366.51,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,20,5.7,16.7,0
UR,202142,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4082,1651,2431,1,100,36819,143.95,11086.67,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,-8,-21.73,-13.1,0
VD,202142,668,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,97895,63009,34886,1,100,814762,81.99,12015.17,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,64,7.86,10.6,0
VS,202142,280,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,43531,28781,14750,1,100,348503,80.34,12490.85,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,27,7.74,10.7,0
ZG,202142,175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10725,5810,4915,1,100,128794,135.88,8327.25,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,91,70.66,108.3,0
ZH,202142,1281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,144027,81674,62353,1,100,1553423,82.46,9271.59,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-42,347,22.33,37.2,0
AG,202143,759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,61239,33570,27669,1,100,694072,109.35,8823.15,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,239,34.43,46,0
AI,202143,83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1956,822,1134,1,100,16293,509.42,12005.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,9,55.24,12.2,0
AR,202143,197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5576,2883,2693,1,100,55309,356.18,10081.54,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,21,37.97,11.9,0
BE,202143,1288,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,83466,48929,34537,1,100,1043132,123.47,8001.48,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,446,42.75,53,0
BL,202143,390,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,23718,12526,11192,1,100,290969,134.03,8151.38,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,163,56.01,71.8,0
BS,202143,229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17372,9522,7850,1,100,196735,116.4,8830.15,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,79,40.16,52.7,0
FL,202143,45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3690,2522,1168,1,100,39055,115.22,9448.21,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,6,15.36,15.4,0
FR,202143,340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37893,25278,12615,1,100,325496,104.46,11641.62,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,-23,-7.06,-6.3,0
GE,202143,567,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,74798,46955,27843,1,100,506343,111.98,14772.2,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,29,5.73,5.4,0
GL,202143,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4266,2016,2250,1,100,40851,164.01,10442.83,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,9,22.03,15.5,0
GR,202143,439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17565,9717,7848,1,100,200096,219.39,8778.29,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,184,91.95,72.2,0
JU,202143,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8613,5368,3245,1,100,73709,51.55,11685.14,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,-4,-5.43,-9.5,0
LU,202143,591,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38851,20193,18658,1,100,416347,141.95,9331.4,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,144,34.59,32.2,0
NE,202143,135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20598,13066,7532,1,100,175894,76.75,11710.46,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,16,9.1,13.4,0
NW,202143,191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3678,1775,1903,1,100,43520,438.88,8451.29,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,117,268.84,158.1,0
OW,202143,91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3831,1565,2266,1,100,38108,238.8,10053.01,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,-28,-73.47,-23.5,0
SG,202143,1343,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,57691,31696,25995,1,100,514504,261.03,11212.94,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,207,40.23,18.2,0
SH,202143,119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6617,3477,3140,1,100,83107,143.19,7962.02,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,41,49.34,52.6,0
SO,202143,265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,23533,12459,11074,1,100,277462,95.51,8481.52,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,67,24.15,33.8,0
SZ,202143,536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16949,8946,8003,1,100,162157,330.54,10452.22,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,200,123.33,59.5,0
TG,202143,526,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25988,13431,12557,1,100,282909,185.93,9185.99,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,180,63.63,52,0
TI,202143,156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36541,26456,10085,1,100,350986,44.45,10410.96,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,16,4.56,11.4,0
UR,202143,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4139,1651,2488,1,100,36819,154.81,11241.48,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,4,10.86,7.5,0
VD,202143,712,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,98607,63009,35598,1,100,814762,87.39,12102.55,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,44,5.4,6.6,0
VS,202143,352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,43883,28781,15102,1,100,348503,101,12591.86,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,72,20.66,25.7,0
ZG,202143,196,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10921,5810,5111,1,100,128794,152.18,8479.43,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,21,16.3,12,0
ZH,202143,1870,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,145897,81674,64223,1,100,1553423,120.38,9391.97,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-43,589,37.92,46,0
AG,202144,1228,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62467,33570,28897,1,100,694072,176.93,9000.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,469,67.58,61.8,0
AI,202144,92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2048,822,1226,1,100,16293,564.66,12569.82,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,9,55.24,10.8,0
AR,202144,256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5832,2883,2949,1,100,55309,462.85,10544.4,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,59,106.67,29.9,0
BE,202144,2282,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,85748,48929,36819,1,100,1043132,218.76,8220.24,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,994,95.29,77.2,0
BL,202144,595,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24313,12526,11787,1,100,290969,204.49,8355.87,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,205,70.46,52.6,0
BS,202144,401,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17773,9522,8251,1,100,196735,203.83,9033.98,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,172,87.43,75.1,0
FL,202144,101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3791,2522,1269,1,100,39055,258.61,9706.82,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,56,143.39,124.4,0
FR,202144,371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38264,25278,12986,1,100,325496,113.98,11755.6,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,31,9.52,9.1,0
GE,202144,650,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,75448,46955,28493,1,100,506343,128.37,14900.57,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,83,16.39,14.6,0
GL,202144,121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4387,2016,2371,1,100,40851,296.2,10739.03,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,54,132.19,80.6,0
GR,202144,641,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18206,9717,8489,1,100,200096,320.35,9098.63,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,202,100.96,46,0
JU,202144,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8681,5368,3313,1,100,73709,92.25,11777.39,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,30,40.7,78.9,0
LU,202144,952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,39803,20193,19610,1,100,416347,228.66,9560.05,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,361,86.71,61.1,0
NE,202144,176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20774,13066,7708,1,100,175894,100.06,11810.52,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,41,23.31,30.4,0
NW,202144,243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3921,1775,2146,1,100,43520,558.36,9009.65,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,52,119.48,27.2,0
OW,202144,215,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4046,1565,2481,1,100,38108,564.19,10617.19,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,124,325.39,136.3,0
SG,202144,1830,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,59521,31696,27825,1,100,514504,355.68,11568.62,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,487,94.65,36.3,0
SH,202144,188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6805,3477,3328,1,100,83107,226.21,8188.24,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,69,83.02,58,0
SO,202144,483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24016,12459,11557,1,100,277462,174.08,8655.6,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,218,78.57,82.3,0
SZ,202144,823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,17772,8946,8826,1,100,162157,507.53,10959.75,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,287,176.99,53.5,0
TG,202144,856,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,26844,13431,13413,1,100,282909,302.57,9488.56,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,330,116.64,62.7,0
TI,202144,262,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36803,26456,10347,1,100,350986,74.65,10485.6,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,106,30.2,67.9,0
UR,202144,129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4268,1651,2617,1,100,36819,350.36,11591.84,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,72,195.55,126.3,0
VD,202144,804,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,99411,63009,36402,1,100,814762,98.68,12201.23,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,92,11.29,12.9,0
VS,202144,427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44310,28781,15529,1,100,348503,122.52,12714.38,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,75,21.52,21.3,0
ZG,202144,318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11239,5810,5429,1,100,128794,246.91,8726.34,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,122,94.73,62.2,0
ZH,202144,2815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,148712,81674,67038,1,100,1553423,181.21,9573.18,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-44,945,60.83,50.5,0
AG,202145,1714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,64181,33570,30611,1,100,694072,246.95,9247.02,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,486,70.02,39.6,0
AI,202145,91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2139,822,1317,1,100,16293,558.52,13128.34,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,-1,-6.14,-1.1,0
AR,202145,357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6189,2883,3306,1,100,55309,645.46,11189.86,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,101,182.61,39.5,0
BE,202145,3352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89100,48929,40171,1,100,1043132,321.34,8541.58,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,1070,102.58,46.9,0
BL,202145,871,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25184,12526,12658,1,100,290969,299.34,8655.22,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,276,94.85,46.4,0
BS,202145,636,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18409,9522,8887,1,100,196735,323.28,9357.26,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,235,119.45,58.6,0
FL,202145,170,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3961,2522,1439,1,100,39055,435.28,10142.11,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,69,176.67,68.3,0
FR,202145,610,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38874,25278,13596,1,100,325496,187.41,11943,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,239,73.43,64.4,0
GE,202145,832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,76280,46955,29325,1,100,506343,164.32,15064.89,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,182,35.95,28,0
GL,202145,155,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4542,2016,2526,1,100,40851,379.43,11118.45,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,34,83.23,28.1,0
GR,202145,977,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,19183,9717,9466,1,100,200096,488.27,9586.9,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,336,167.92,52.4,0
JU,202145,112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8793,5368,3425,1,100,73709,151.95,11929.34,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,44,59.7,64.7,0
LU,202145,1275,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,41078,20193,20885,1,100,416347,306.23,9866.29,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,323,77.57,33.9,0
NE,202145,205,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20979,13066,7913,1,100,175894,116.55,11927.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,29,16.49,16.5,0
NW,202145,322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4243,1775,2468,1,100,43520,739.89,9749.54,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,79,181.53,32.5,0
OW,202145,198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4244,1565,2679,1,100,38108,519.58,11136.77,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,-17,-44.61,-7.9,0
SG,202145,2769,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62290,31696,30594,1,100,514504,538.19,12106.81,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,939,182.51,51.3,0
SH,202145,312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7117,3477,3640,1,100,83107,375.42,8563.66,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,124,149.21,66,0
SO,202145,728,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24744,12459,12285,1,100,277462,262.38,8917.98,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,245,88.3,50.7,0
SZ,202145,1034,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18806,8946,9860,1,100,162157,637.65,11597.4,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,211,130.12,25.6,0
TG,202145,1416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28260,13431,14829,1,100,282909,500.51,9989.08,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,560,197.94,65.4,0
TI,202145,370,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37173,26456,10717,1,100,350986,105.42,10591.02,COVID19Cases,,2022-05-03_06-06-15,isoweek,2021-45,108,30.77,41.2,0
