date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202202,SH,other,169,indication,83107,27215,32.7,0.768,76.8,48.199999999999996,0.2,32.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202203,SH,other,163,indication,83107,27378,32.9,0.776,77.60000000000001,48.4,0.2,32.94,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202204,SH,other,112,indication,83107,27490,33.1,0.783,78.3,48.4,0.13,33.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202205,SH,other,125,indication,83107,27615,33.2,0.806,80.60000000000001,48.5,0.15,33.23,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202206,SH,other,98,indication,83107,27713,33.3,0.797,79.7,48.6,0.12,33.35,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202207,SH,other,164,indication,83107,27877,33.5,0.886,88.6,48.699999999999996,0.2,33.54,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202208,SH,other,66,indication,83107,27943,33.6,0.892,89.2,48.8,0.08,33.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202209,SH,other,22,indication,83107,27965,33.6,0.917,91.7,48.8,0.03,33.65,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202210,SH,other,27,indication,83107,27992,33.7,0.871,87.1,48.8,0.03,33.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202211,SH,other,23,indication,83107,28015,33.7,0.885,88.5,48.8,0.03,33.71,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202212,SH,other,11,indication,83107,28026,33.7,0.917,91.7,48.8,0.01,33.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202213,SH,other,3,indication,83107,28029,33.7,0.75,75,48.8,0,33.73,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202214,SH,other,9,indication,83107,28038,33.7,0.9,90,48.8,0.01,33.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202215,SH,other,6,indication,83107,28044,33.7,0.857,85.7,48.8,0.01,33.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202216,SH,other,0,indication,83107,28044,33.7,0,0,48.8,0,33.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202217,SH,other,7,indication,83107,28051,33.8,0.778,77.8,48.8,0.01,33.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202052,SO,age,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202053,SO,age,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202101,SO,age,0,indication,277462,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202102,SO,age,0,indication,277462,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202103,SO,age,50,indication,277462,50,0,0.35,35,34.699999999999996,0.02,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202104,SO,age,496,indication,277462,546,0.2,0.608,60.8,56.89999999999999,0.18,0.2,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202105,SO,age,1830,indication,277462,2376,0.9,0.584,58.4,58.099999999999994,0.66,0.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202106,SO,age,1305,indication,277462,3681,1.3,0.669,66.9,60.9,0.47,1.33,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202107,SO,age,2878,indication,277462,6559,2.4,0.595,59.5,60.3,1.04,2.36,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202108,SO,age,1913,indication,277462,8472,3.1,0.617,61.7,60.6,0.69,3.05,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202109,SO,age,316,indication,277462,8788,3.2,0.368,36.8,59.199999999999996,0.11,3.17,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202110,SO,age,1301,indication,277462,10089,3.6,0.72,72,60.6,0.47,3.64,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202111,SO,age,509,indication,277462,10598,3.8,0.444,44.4,59.599999999999994,0.18,3.82,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202112,SO,age,170,indication,277462,10768,3.9,0.253,25.3,58.3,0.06,3.88,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202113,SO,age,1051,indication,277462,11819,4.3,0.454,45.4,56.89999999999999,0.38,4.26,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202114,SO,age,744,indication,277462,12563,4.5,0.356,35.6,54.900000000000006,0.27,4.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202115,SO,age,1268,indication,277462,13831,5,0.472,47.199999999999996,54.1,0.46,4.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202116,SO,age,2726,indication,277462,16557,6,0.387,38.7,50.8,0.98,5.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202117,SO,age,336,indication,277462,16893,6.1,0.177,17.7,49,0.12,6.09,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202118,SO,age,873,indication,277462,17766,6.4,0.277,27.700000000000003,47.199999999999996,0.31,6.4,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202119,SO,age,1278,indication,277462,19044,6.9,0.17,17,42.199999999999996,0.46,6.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SO,age,657,indication,277462,19701,7.1,0.108,10.8,38.4,0.24,7.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SO,age,1230,indication,277462,20931,7.5,0.157,15.7,35.4,0.44,7.54,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SO,age,1177,indication,277462,22108,8,0.123,12.3,32.2,0.42,7.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SO,age,747,indication,277462,22855,8.2,0.09,9,29.7,0.27,8.24,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SO,age,779,indication,277462,23634,8.5,0.07,7.000000000000001,26.8,0.28,8.52,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SO,age,591,indication,277462,24225,8.7,0.069,6.9,25.1,0.21,8.73,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202126,SO,age,587,indication,277462,24812,8.9,0.058,5.800000000000001,23.3,0.21,8.94,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202127,SO,age,599,indication,277462,25411,9.2,0.04,4,20.9,0.22,9.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202128,SO,age,437,indication,277462,25848,9.3,0.042,4.2,19.6,0.16,9.32,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202129,SO,age,318,indication,277462,26166,9.4,0.043,4.3,18.8,0.11,9.43,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202130,SO,age,297,indication,277462,26463,9.5,0.238,23.799999999999997,18.8,0.11,9.54,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202131,SO,age,364,indication,277462,26827,9.7,0.167,16.7,18.8,0.13,9.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202132,SO,age,311,indication,277462,27138,9.8,0.114,11.4,18.6,0.11,9.78,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202133,SO,age,262,indication,277462,27400,9.9,0.098,9.8,18.5,0.09,9.88,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202134,SO,age,266,indication,277462,27666,10,0.259,25.900000000000002,18.5,0.1,9.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202135,SO,age,268,indication,277462,27934,10.1,0.153,15.299999999999999,18.5,0.1,10.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202136,SO,age,236,indication,277462,28170,10.2,0.105,10.5,18.4,0.09,10.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202137,SO,age,382,indication,277462,28552,10.3,0.122,12.2,18.2,0.14,10.29,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202138,SO,age,387,indication,277462,28939,10.4,0.13,13,18.2,0.14,10.43,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202139,SO,age,423,indication,277462,29362,10.6,0.131,13.100000000000001,18.099999999999998,0.15,10.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202140,SO,age,550,indication,277462,29912,10.8,0.102,10.2,17.8,0.2,10.78,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202141,SO,age,454,indication,277462,30366,10.9,0.093,9.3,17.599999999999998,0.16,10.94,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202142,SO,age,458,indication,277462,30824,11.1,0.128,12.8,17.5,0.17,11.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202143,SO,age,395,indication,277462,31219,11.3,0.13,13,17.4,0.14,11.25,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202144,SO,age,173,indication,277462,31392,11.3,0.125,12.5,17.4,0.06,11.31,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202145,SO,age,204,indication,277462,31596,11.4,0.169,16.900000000000002,17.299999999999997,0.07,11.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202146,SO,age,147,indication,277462,31743,11.4,0.147,14.7,17.299999999999997,0.05,11.44,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202147,SO,age,208,indication,277462,31951,11.5,0.223,22.3,17.4,0.07,11.52,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202148,SO,age,116,indication,277462,32067,11.6,0.14,14.000000000000002,17.299999999999997,0.04,11.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202149,SO,age,103,indication,277462,32170,11.6,0.121,12.1,17.299999999999997,0.04,11.59,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202150,SO,age,143,indication,277462,32313,11.6,0.128,12.8,17.299999999999997,0.05,11.65,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202151,SO,age,81,indication,277462,32394,11.7,0.125,12.5,17.299999999999997,0.03,11.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202152,SO,age,78,indication,277462,32472,11.7,0.138,13.8,17.299999999999997,0.03,11.7,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202201,SO,age,130,indication,277462,32602,11.8,0.115,11.5,17.2,0.05,11.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202202,SO,age,100,indication,277462,32702,11.8,0.095,9.5,17.2,0.04,11.79,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202203,SO,age,74,indication,277462,32776,11.8,0.11,11,17.2,0.03,11.81,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202204,SO,age,63,indication,277462,32839,11.8,0.119,11.899999999999999,17.2,0.02,11.84,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202205,SO,age,58,indication,277462,32897,11.9,0.098,9.8,17.1,0.02,11.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202206,SO,age,44,indication,277462,32941,11.9,0.059,5.8999999999999995,17.1,0.02,11.87,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202207,SO,age,47,indication,277462,32988,11.9,0.059,5.8999999999999995,17,0.02,11.89,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202208,SO,age,40,indication,277462,33028,11.9,0.159,15.9,17,0.01,11.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202209,SO,age,10,indication,277462,33038,11.9,0.094,9.4,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202210,SO,age,8,indication,277462,33046,11.9,0.133,13.3,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202211,SO,age,5,indication,277462,33051,11.9,0.065,6.5,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202212,SO,age,4,indication,277462,33055,11.9,0.085,8.5,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202213,SO,age,2,indication,277462,33057,11.9,0.118,11.799999999999999,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202214,SO,age,1,indication,277462,33058,11.9,0.042,4.2,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202215,SO,age,1,indication,277462,33059,11.9,0.1,10,17,0,11.91,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202216,SO,age,4,indication,277462,33063,11.9,0.138,13.8,17,0,11.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202217,SO,age,5,indication,277462,33068,11.9,0.167,16.7,17,0,11.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202052,SO,chronic_disease,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202053,SO,chronic_disease,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202101,SO,chronic_disease,1,indication,277462,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202102,SO,chronic_disease,0,indication,277462,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202103,SO,chronic_disease,0,indication,277462,1,0,0,0,0.7000000000000001,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202104,SO,chronic_disease,173,indication,277462,174,0.1,0.212,21.2,18.099999999999998,0.06,0.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202105,SO,chronic_disease,484,indication,277462,658,0.2,0.155,15.5,16.1,0.17,0.24,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202106,SO,chronic_disease,489,indication,277462,1147,0.4,0.251,25.1,19,0.18,0.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202107,SO,chronic_disease,1195,indication,277462,2342,0.8,0.247,24.7,21.5,0.43,0.84,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202108,SO,chronic_disease,743,indication,277462,3085,1.1,0.24,24,22.1,0.27,1.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202109,SO,chronic_disease,401,indication,277462,3486,1.3,0.467,46.7,23.5,0.14,1.26,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202110,SO,chronic_disease,325,indication,277462,3811,1.4,0.18,18,22.900000000000002,0.12,1.37,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202111,SO,chronic_disease,387,indication,277462,4198,1.5,0.338,33.800000000000004,23.599999999999998,0.14,1.51,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202112,SO,chronic_disease,175,indication,277462,4373,1.6,0.261,26.1,23.7,0.06,1.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202113,SO,chronic_disease,652,indication,277462,5025,1.8,0.282,28.199999999999996,24.2,0.23,1.81,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202114,SO,chronic_disease,744,indication,277462,5769,2.1,0.356,35.6,25.2,0.27,2.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202115,SO,chronic_disease,951,indication,277462,6720,2.4,0.354,35.4,26.3,0.34,2.42,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202116,SO,chronic_disease,2815,indication,277462,9535,3.4,0.4,40,29.2,1.01,3.44,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202117,SO,chronic_disease,512,indication,277462,10047,3.6,0.27,27,29.099999999999998,0.18,3.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202118,SO,chronic_disease,1434,indication,277462,11481,4.1,0.456,45.6,30.5,0.52,4.14,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202119,SO,chronic_disease,2639,indication,277462,14120,5.1,0.351,35.099999999999994,31.3,0.95,5.09,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SO,chronic_disease,1741,indication,277462,15861,5.7,0.286,28.599999999999998,30.9,0.63,5.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SO,chronic_disease,2811,indication,277462,18672,6.7,0.359,35.9,31.6,1.01,6.73,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SO,chronic_disease,2852,indication,277462,21524,7.8,0.297,29.7,31.3,1.03,7.76,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SO,chronic_disease,1686,indication,277462,23210,8.4,0.203,20.3,30.2,0.61,8.37,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SO,chronic_disease,1872,indication,277462,25082,9,0.169,16.900000000000002,28.499999999999996,0.67,9.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SO,chronic_disease,747,indication,277462,25829,9.3,0.088,8.799999999999999,26.700000000000003,0.27,9.31,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202126,SO,chronic_disease,850,indication,277462,26679,9.6,0.085,8.5,25,0.31,9.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202127,SO,chronic_disease,833,indication,277462,27512,9.9,0.055,5.5,22.6,0.3,9.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202128,SO,chronic_disease,536,indication,277462,28048,10.1,0.051,5.1,21.2,0.19,10.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202129,SO,chronic_disease,323,indication,277462,28371,10.2,0.044,4.3999999999999995,20.3,0.12,10.23,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202130,SO,chronic_disease,97,indication,277462,28468,10.3,0.078,7.8,20.200000000000003,0.03,10.26,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202131,SO,chronic_disease,169,indication,277462,28637,10.3,0.077,7.7,20,0.06,10.32,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202132,SO,chronic_disease,171,indication,277462,28808,10.4,0.063,6.3,19.8,0.06,10.38,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202133,SO,chronic_disease,215,indication,277462,29023,10.5,0.08,8,19.6,0.08,10.46,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202134,SO,chronic_disease,79,indication,277462,29102,10.5,0.077,7.7,19.5,0.03,10.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202135,SO,chronic_disease,116,indication,277462,29218,10.5,0.066,6.6000000000000005,19.3,0.04,10.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202136,SO,chronic_disease,204,indication,277462,29422,10.6,0.09,9,19.2,0.07,10.6,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202137,SO,chronic_disease,249,indication,277462,29671,10.7,0.08,8,19,0.09,10.69,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202138,SO,chronic_disease,235,indication,277462,29906,10.8,0.079,7.9,18.8,0.08,10.78,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202139,SO,chronic_disease,218,indication,277462,30124,10.9,0.068,6.800000000000001,18.5,0.08,10.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202140,SO,chronic_disease,480,indication,277462,30604,11,0.089,8.9,18.2,0.17,11.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202141,SO,chronic_disease,347,indication,277462,30951,11.2,0.071,7.1,17.9,0.13,11.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202142,SO,chronic_disease,272,indication,277462,31223,11.3,0.076,7.6,17.7,0.1,11.25,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202143,SO,chronic_disease,207,indication,277462,31430,11.3,0.068,6.800000000000001,17.5,0.07,11.33,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202144,SO,chronic_disease,107,indication,277462,31537,11.4,0.077,7.7,17.4,0.04,11.37,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202145,SO,chronic_disease,98,indication,277462,31635,11.4,0.081,8.1,17.4,0.04,11.4,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202146,SO,chronic_disease,89,indication,277462,31724,11.4,0.089,8.9,17.299999999999997,0.03,11.43,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202147,SO,chronic_disease,74,indication,277462,31798,11.5,0.079,7.9,17.299999999999997,0.03,11.46,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202148,SO,chronic_disease,70,indication,277462,31868,11.5,0.084,8.4,17.2,0.03,11.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202149,SO,chronic_disease,62,indication,277462,31930,11.5,0.073,7.3,17.2,0.02,11.51,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202150,SO,chronic_disease,89,indication,277462,32019,11.5,0.08,8,17.1,0.03,11.54,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202151,SO,chronic_disease,60,indication,277462,32079,11.6,0.093,9.3,17.1,0.02,11.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202152,SO,chronic_disease,54,indication,277462,32133,11.6,0.095,9.5,17.1,0.02,11.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202201,SO,chronic_disease,79,indication,277462,32212,11.6,0.07,7.000000000000001,17,0.03,11.61,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202202,SO,chronic_disease,74,indication,277462,32286,11.6,0.07,7.000000000000001,17,0.03,11.64,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202203,SO,chronic_disease,50,indication,277462,32336,11.7,0.074,7.3999999999999995,16.900000000000002,0.02,11.65,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202204,SO,chronic_disease,40,indication,277462,32376,11.7,0.076,7.6,16.900000000000002,0.01,11.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202205,SO,chronic_disease,44,indication,277462,32420,11.7,0.075,7.5,16.900000000000002,0.02,11.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202206,SO,chronic_disease,37,indication,277462,32457,11.7,0.049,4.9,16.8,0.01,11.7,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202207,SO,chronic_disease,30,indication,277462,32487,11.7,0.037,3.6999999999999997,16.8,0.01,11.71,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202208,SO,chronic_disease,20,indication,277462,32507,11.7,0.079,7.9,16.8,0.01,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202209,SO,chronic_disease,5,indication,277462,32512,11.7,0.047,4.7,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202210,SO,chronic_disease,7,indication,277462,32519,11.7,0.117,11.700000000000001,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202211,SO,chronic_disease,5,indication,277462,32524,11.7,0.065,6.5,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202212,SO,chronic_disease,3,indication,277462,32527,11.7,0.064,6.4,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202213,SO,chronic_disease,0,indication,277462,32527,11.7,0,0,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202214,SO,chronic_disease,0,indication,277462,32527,11.7,0,0,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202215,SO,chronic_disease,2,indication,277462,32529,11.7,0.2,20,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202216,SO,chronic_disease,1,indication,277462,32530,11.7,0.034,3.4000000000000004,16.8,0,11.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202217,SO,chronic_disease,5,indication,277462,32535,11.7,0.167,16.7,16.8,0,11.73,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202052,SO,med_prof,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202053,SO,med_prof,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202101,SO,med_prof,0,indication,277462,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202102,SO,med_prof,0,indication,277462,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202103,SO,med_prof,82,indication,277462,82,0,0.573,57.3,56.89999999999999,0.03,0.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202104,SO,med_prof,102,indication,277462,184,0.1,0.125,12.5,19.2,0.04,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202105,SO,med_prof,580,indication,277462,764,0.3,0.185,18.5,18.7,0.21,0.28,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202106,SO,med_prof,65,indication,277462,829,0.3,0.033,3.3000000000000003,13.700000000000001,0.02,0.3,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202107,SO,med_prof,490,indication,277462,1319,0.5,0.101,10.100000000000001,12.1,0.18,0.48,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202108,SO,med_prof,271,indication,277462,1590,0.6,0.087,8.7,11.4,0.1,0.57,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202109,SO,med_prof,87,indication,277462,1677,0.6,0.101,10.100000000000001,11.3,0.03,0.6,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202110,SO,med_prof,119,indication,277462,1796,0.6,0.066,6.6000000000000005,10.8,0.04,0.65,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202111,SO,med_prof,154,indication,277462,1950,0.7,0.134,13.4,11,0.06,0.7,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202112,SO,med_prof,251,indication,277462,2201,0.8,0.374,37.4,11.899999999999999,0.09,0.79,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202113,SO,med_prof,491,indication,277462,2692,1,0.212,21.2,13,0.18,0.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202114,SO,med_prof,439,indication,277462,3131,1.1,0.21,21,13.700000000000001,0.16,1.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202115,SO,med_prof,330,indication,277462,3461,1.2,0.123,12.3,13.5,0.12,1.25,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202116,SO,med_prof,1035,indication,277462,4496,1.6,0.147,14.7,13.8,0.37,1.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202117,SO,med_prof,766,indication,277462,5262,1.9,0.405,40.5,15.299999999999999,0.28,1.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202118,SO,med_prof,321,indication,277462,5583,2,0.102,10.2,14.799999999999999,0.12,2.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202119,SO,med_prof,421,indication,277462,6004,2.2,0.056,5.6000000000000005,13.3,0.15,2.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SO,med_prof,360,indication,277462,6364,2.3,0.059,5.8999999999999995,12.4,0.13,2.29,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SO,med_prof,456,indication,277462,6820,2.5,0.058,5.800000000000001,11.5,0.16,2.46,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
