date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202125,NE,med_prof,699,indication,175894,13924,NA,0.067,6.7,9.700000000000001,0.4,7.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,NE,med_prof,383,indication,175894,14307,NA,0.037,3.6999999999999997,9.3,0.22,8.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,NE,med_prof,372,indication,175894,14679,NA,0.042,4.2,9.1,0.21,8.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,NE,med_prof,427,indication,175894,15106,NA,0.05,5,8.9,0.24,8.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,NE,med_prof,259,indication,175894,15365,NA,0.046,4.6,8.7,0.15,8.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,NE,med_prof,236,indication,175894,15601,NA,0.054,5.4,8.6,0.13,8.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,NE,med_prof,177,indication,175894,15778,NA,0.048,4.8,8.6,0.1,8.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,NE,med_prof,218,indication,175894,15996,NA,0.059,5.8999999999999995,8.5,0.12,9.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,NE,med_prof,169,indication,175894,16165,NA,0.054,5.4,8.5,0.1,9.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,NE,med_prof,233,indication,175894,16398,NA,0.075,7.5,8.4,0.13,9.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,NE,med_prof,369,indication,175894,16767,NA,0.091,9.1,8.5,0.21,9.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,NE,med_prof,248,indication,175894,17015,NA,0.061,6.1,8.4,0.14,9.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,NE,med_prof,273,indication,175894,17288,NA,0.062,6.2,8.4,0.16,9.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,NE,med_prof,277,indication,175894,17565,NA,0.058,5.800000000000001,8.3,0.16,9.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,NE,med_prof,332,indication,175894,17897,NA,0.071,7.1,8.3,0.19,10.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,NE,med_prof,197,indication,175894,18094,NA,0.055,5.5,8.200000000000001,0.11,10.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,NE,med_prof,206,indication,175894,18300,NA,0.058,5.800000000000001,8.200000000000001,0.12,10.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,NE,med_prof,154,indication,175894,18454,NA,0.047,4.7,8.1,0.09,10.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NE,med_prof,94,indication,175894,18548,NA,0.035,3.5000000000000004,8.1,0.05,10.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NE,med_prof,91,indication,175894,18639,NA,0.042,4.2,8.1,0.05,10.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NE,med_prof,73,indication,175894,18712,NA,0.044,4.3999999999999995,8,0.04,10.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NE,med_prof,58,indication,175894,18770,NA,0.019,1.9,7.9,0.03,10.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NE,med_prof,46,indication,175894,18816,NA,0.01,1,7.8,0.03,10.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NE,med_prof,263,indication,175894,19079,NA,0.044,4.3999999999999995,7.7,0.15,10.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,NE,med_prof,1276,indication,175894,20355,NA,0.134,13.4,7.9,0.73,11.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,NE,med_prof,1133,indication,175894,21488,NA,0.126,12.6,8.1,0.64,12.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,NE,med_prof,475,indication,175894,21963,NA,0.085,8.5,8.1,0.27,12.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,NE,med_prof,235,indication,175894,22198,NA,0.06,6,8.1,0.13,12.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,NE,med_prof,542,indication,175894,22740,NA,0.066,6.6000000000000005,8,0.31,12.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,NE,med_prof,746,indication,175894,23486,NA,0.09,9,8.1,0.42,13.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,NE,med_prof,449,indication,175894,23935,NA,0.066,6.6000000000000005,8,0.26,13.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,NE,med_prof,280,indication,175894,24215,NA,0.062,6.2,8,0.16,13.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,NE,med_prof,248,indication,175894,24463,NA,0.08,8,8,0.14,13.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,NE,med_prof,110,indication,175894,24573,NA,0.057,5.7,8,0.06,13.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,NE,med_prof,49,indication,175894,24622,NA,0.042,4.2,8,0.03,14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,NE,med_prof,36,indication,175894,24658,NA,0.059,5.8999999999999995,8,0.02,14.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,NE,med_prof,13,indication,175894,24671,NA,0.037,3.6999999999999997,8,0.01,14.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,NE,med_prof,16,indication,175894,24687,NA,0.047,4.7,8,0.01,14.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,NE,med_prof,18,indication,175894,24705,NA,0.055,5.5,8,0.01,14.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,NE,med_prof,17,indication,175894,24722,NA,0.041,4.1000000000000005,7.9,0.01,14.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,NE,med_prof,2,indication,175894,24724,NA,0.015,1.5,7.9,0,14.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,NE,med_prof,6,indication,175894,24730,NA,0.043,4.3,7.9,0,14.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,NE,med_prof,4,indication,175894,24734,NA,0.058,5.800000000000001,7.9,0,14.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,NE,med_prof,5,indication,175894,24739,NA,0.083,8.3,7.9,0,14.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,NE,med_prof,6,indication,175894,24745,NA,0.046,4.6,7.9,0,14.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,NE,contact_vuln,0,indication,175894,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,NE,contact_vuln,7,indication,175894,7,NA,0.033,3.3000000000000003,3.3000000000000003,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,NE,contact_vuln,4,indication,175894,11,NA,0.01,1,1.7999999999999998,0,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,NE,contact_vuln,8,indication,175894,19,NA,0.016,1.6,1.7000000000000002,0,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,NE,contact_vuln,11,indication,175894,30,NA,0.007,0.7000000000000001,1.2,0.01,0.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,NE,contact_vuln,16,indication,175894,46,NA,0.007,0.7000000000000001,0.8999999999999999,0.01,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,NE,contact_vuln,90,indication,175894,136,NA,0.025,2.5,1.6,0.05,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,NE,contact_vuln,40,indication,175894,176,NA,0.013,1.3,1.5,0.02,0.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,NE,contact_vuln,51,indication,175894,227,NA,0.02,2,1.6,0.03,0.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,NE,contact_vuln,101,indication,175894,328,NA,0.025,2.5,1.7999999999999998,0.06,0.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,NE,contact_vuln,113,indication,175894,441,NA,0.028,2.8000000000000003,2,0.06,0.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,NE,contact_vuln,106,indication,175894,547,NA,0.023,2.3,2,0.06,0.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,NE,contact_vuln,42,indication,175894,589,NA,0.031,3.1,2.1,0.02,0.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,NE,contact_vuln,244,indication,175894,833,NA,0.04,4,2.4,0.14,0.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,NE,contact_vuln,228,indication,175894,1061,NA,0.046,4.6,2.7,0.13,0.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,NE,contact_vuln,305,indication,175894,1366,NA,0.06,6,3.1,0.17,0.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,NE,contact_vuln,308,indication,175894,1674,NA,0.051,5.1,3.3000000000000003,0.18,0.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,NE,contact_vuln,612,indication,175894,2286,NA,0.084,8.4,3.9,0.35,1.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,NE,contact_vuln,660,indication,175894,2946,NA,0.068,6.800000000000001,4.3999999999999995,0.38,1.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,NE,contact_vuln,400,indication,175894,3346,NA,0.066,6.6000000000000005,4.5,0.23,1.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,NE,contact_vuln,673,indication,175894,4019,NA,0.091,9.1,5,0.38,2.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,NE,contact_vuln,877,indication,175894,4896,NA,0.102,10.2,5.5,0.5,2.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,NE,contact_vuln,1134,indication,175894,6030,NA,0.115,11.5,6.1,0.64,3.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,NE,contact_vuln,1391,indication,175894,7421,NA,0.131,13.100000000000001,6.7,0.79,4.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,NE,contact_vuln,1590,indication,175894,9011,NA,0.134,13.4,7.3999999999999995,0.9,5.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,NE,contact_vuln,1375,indication,175894,10386,NA,0.128,12.8,7.8,0.78,5.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,NE,contact_vuln,1399,indication,175894,11785,NA,0.135,13.5,8.200000000000001,0.8,6.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,NE,contact_vuln,1406,indication,175894,13191,NA,0.137,13.700000000000001,8.6,0.8,7.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,NE,contact_vuln,1159,indication,175894,14350,NA,0.131,13.100000000000001,8.799999999999999,0.66,8.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,NE,contact_vuln,1066,indication,175894,15416,NA,0.125,12.5,9,0.61,8.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,NE,contact_vuln,655,indication,175894,16071,NA,0.116,11.600000000000001,9.1,0.37,9.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,NE,contact_vuln,496,indication,175894,16567,NA,0.113,11.3,9.2,0.28,9.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,NE,contact_vuln,395,indication,175894,16962,NA,0.108,10.8,9.2,0.22,9.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,NE,contact_vuln,311,indication,175894,17273,NA,0.084,8.4,9.2,0.18,9.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,NE,contact_vuln,260,indication,175894,17533,NA,0.083,8.3,9.2,0.15,9.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,NE,contact_vuln,261,indication,175894,17794,NA,0.084,8.4,9.2,0.15,10.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,NE,contact_vuln,334,indication,175894,18128,NA,0.082,8.200000000000001,9.1,0.19,10.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,NE,contact_vuln,332,indication,175894,18460,NA,0.081,8.1,9.1,0.19,10.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,NE,contact_vuln,398,indication,175894,18858,NA,0.09,9,9.1,0.23,10.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,NE,contact_vuln,418,indication,175894,19276,NA,0.088,8.799999999999999,9.1,0.24,10.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,NE,contact_vuln,381,indication,175894,19657,NA,0.082,8.200000000000001,9.1,0.22,11.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,NE,contact_vuln,284,indication,175894,19941,NA,0.079,7.9,9.1,0.16,11.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,NE,contact_vuln,322,indication,175894,20263,NA,0.091,9.1,9.1,0.18,11.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,NE,contact_vuln,261,indication,175894,20524,NA,0.079,7.9,9.1,0.15,11.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NE,contact_vuln,219,indication,175894,20743,NA,0.082,8.200000000000001,9,0.12,11.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NE,contact_vuln,129,indication,175894,20872,NA,0.06,6,9,0.07,11.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NE,contact_vuln,108,indication,175894,20980,NA,0.065,6.5,9,0.06,11.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NE,contact_vuln,83,indication,175894,21063,NA,0.027,2.7,8.9,0.05,11.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NE,contact_vuln,67,indication,175894,21130,NA,0.015,1.5,8.799999999999999,0.04,12.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NE,contact_vuln,149,indication,175894,21279,NA,0.025,2.5,8.6,0.08,12.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,NE,contact_vuln,521,indication,175894,21800,NA,0.055,5.5,8.5,0.3,12.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,NE,contact_vuln,669,indication,175894,22469,NA,0.074,7.3999999999999995,8.5,0.38,12.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,NE,contact_vuln,421,indication,175894,22890,NA,0.075,7.5,8.4,0.24,13.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,NE,contact_vuln,381,indication,175894,23271,NA,0.097,9.700000000000001,8.5,0.22,13.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,NE,contact_vuln,904,indication,175894,24175,NA,0.11,11,8.5,0.51,13.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,NE,contact_vuln,814,indication,175894,24989,NA,0.098,9.8,8.6,0.46,14.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,NE,contact_vuln,696,indication,175894,25685,NA,0.102,10.2,8.6,0.4,14.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,NE,contact_vuln,503,indication,175894,26188,NA,0.111,11.1,8.6,0.29,14.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,NE,contact_vuln,268,indication,175894,26456,NA,0.086,8.6,8.6,0.15,15.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,NE,contact_vuln,193,indication,175894,26649,NA,0.099,9.9,8.7,0.11,15.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,NE,contact_vuln,101,indication,175894,26750,NA,0.086,8.6,8.7,0.06,15.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,NE,contact_vuln,53,indication,175894,26803,NA,0.087,8.7,8.7,0.03,15.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,NE,contact_vuln,20,indication,175894,26823,NA,0.056,5.6000000000000005,8.7,0.01,15.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,NE,contact_vuln,24,indication,175894,26847,NA,0.07,7.000000000000001,8.7,0.01,15.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,NE,contact_vuln,27,indication,175894,26874,NA,0.083,8.3,8.7,0.02,15.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,NE,contact_vuln,33,indication,175894,26907,NA,0.08,8,8.7,0.02,15.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,NE,contact_vuln,6,indication,175894,26913,NA,0.044,4.3999999999999995,8.6,0,15.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,NE,contact_vuln,14,indication,175894,26927,NA,0.101,10.100000000000001,8.6,0.01,15.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,NE,contact_vuln,7,indication,175894,26934,NA,0.101,10.100000000000001,8.6,0,15.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,NE,contact_vuln,9,indication,175894,26943,NA,0.15,15,8.7,0.01,15.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,NE,contact_vuln,5,indication,175894,26948,NA,0.038,3.8,8.6,0,15.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,NE,contact_comm,0,indication,175894,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,NE,contact_comm,2,indication,175894,2,NA,0.009,0.8999999999999999,0.8999999999999999,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,NE,contact_comm,0,indication,175894,2,NA,0,0,0.3,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,NE,contact_comm,0,indication,175894,2,NA,0,0,0.2,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,NE,contact_comm,18,indication,175894,20,NA,0.012,1.2,0.8,0.01,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,NE,contact_comm,13,indication,175894,33,NA,0.006,0.6,0.7000000000000001,0.01,0.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,NE,contact_comm,43,indication,175894,76,NA,0.012,1.2,0.8999999999999999,0.02,0.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,NE,contact_comm,3,indication,175894,79,NA,0.001,0.1,0.7000000000000001,0,0.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,NE,contact_comm,15,indication,175894,94,NA,0.006,0.6,0.7000000000000001,0.01,0.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,NE,contact_comm,46,indication,175894,140,NA,0.011,1.0999999999999999,0.8,0.03,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,NE,contact_comm,34,indication,175894,174,NA,0.009,0.8999999999999999,0.8,0.02,0.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,NE,contact_comm,39,indication,175894,213,NA,0.008,0.8,0.8,0.02,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,NE,contact_comm,2,indication,175894,215,NA,0.001,0.1,0.8,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,NE,contact_comm,71,indication,175894,286,NA,0.012,1.2,0.8,0.04,0.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,NE,contact_comm,123,indication,175894,409,NA,0.025,2.5,1,0.07,0.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,NE,contact_comm,63,indication,175894,472,NA,0.012,1.2,1.0999999999999999,0.04,0.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,NE,contact_comm,84,indication,175894,556,NA,0.014,1.4000000000000001,1.0999999999999999,0.05,0.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,NE,contact_comm,174,indication,175894,730,NA,0.024,2.4,1.3,0.1,0.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,NE,contact_comm,284,indication,175894,1014,NA,0.029,2.9000000000000004,1.5,0.16,0.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,NE,contact_comm,173,indication,175894,1187,NA,0.029,2.9000000000000004,1.6,0.1,0.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,NE,contact_comm,214,indication,175894,1401,NA,0.029,2.9000000000000004,1.7000000000000002,0.12,0.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,NE,contact_comm,343,indication,175894,1744,NA,0.04,4,1.9,0.2,0.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,NE,contact_comm,492,indication,175894,2236,NA,0.05,5,2.1999999999999997,0.28,1.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,NE,contact_comm,490,indication,175894,2726,NA,0.046,4.6,2.5,0.28,1.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,NE,contact_comm,511,indication,175894,3237,NA,0.043,4.3,2.7,0.29,1.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,NE,contact_comm,512,indication,175894,3749,NA,0.048,4.8,2.8000000000000003,0.29,2.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,NE,contact_comm,620,indication,175894,4369,NA,0.06,6,3.1,0.35,2.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,NE,contact_comm,467,indication,175894,4836,NA,0.045,4.5,3.2,0.27,2.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,NE,contact_comm,377,indication,175894,5213,NA,0.043,4.3,3.2,0.21,2.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,NE,contact_comm,378,indication,175894,5591,NA,0.044,4.3999999999999995,3.3000000000000003,0.21,3.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,NE,contact_comm,242,indication,175894,5833,NA,0.043,4.3,3.3000000000000003,0.14,3.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,NE,contact_comm,201,indication,175894,6034,NA,0.046,4.6,3.3000000000000003,0.11,3.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,NE,contact_comm,181,indication,175894,6215,NA,0.049,4.9,3.4000000000000004,0.1,3.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,NE,contact_comm,223,indication,175894,6438,NA,0.061,6.1,3.4000000000000004,0.13,3.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,NE,contact_comm,178,indication,175894,6616,NA,0.057,5.7,3.5000000000000004,0.1,3.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,NE,contact_comm,197,indication,175894,6813,NA,0.063,6.3,3.5000000000000004,0.11,3.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,NE,contact_comm,245,indication,175894,7058,NA,0.06,6,3.5999999999999996,0.14,4.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,NE,contact_comm,276,indication,175894,7334,NA,0.067,6.7,3.5999999999999996,0.16,4.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,NE,contact_comm,295,indication,175894,7629,NA,0.067,6.7,3.6999999999999997,0.17,4.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,NE,contact_comm,362,indication,175894,7991,NA,0.076,7.6,3.8,0.21,4.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,NE,contact_comm,280,indication,175894,8271,NA,0.06,6,3.8,0.16,4.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,NE,contact_comm,229,indication,175894,8500,NA,0.064,6.4,3.9,0.13,4.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,NE,contact_comm,216,indication,175894,8716,NA,0.061,6.1,3.9,0.12,4.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,NE,contact_comm,225,indication,175894,8941,NA,0.068,6.800000000000001,3.9,0.13,5.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NE,contact_comm,196,indication,175894,9137,NA,0.073,7.3,4,0.11,5.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NE,contact_comm,154,indication,175894,9291,NA,0.072,7.199999999999999,4,0.09,5.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NE,contact_comm,101,indication,175894,9392,NA,0.06,6,4,0.06,5.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NE,contact_comm,102,indication,175894,9494,NA,0.033,3.3000000000000003,4,0.06,5.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NE,contact_comm,105,indication,175894,9599,NA,0.023,2.3,4,0.06,5.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NE,contact_comm,67,indication,175894,9666,NA,0.011,1.0999999999999999,3.9,0.04,5.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,NE,contact_comm,172,indication,175894,9838,NA,0.018,1.7999999999999998,3.8,0.1,5.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,NE,contact_comm,308,indication,175894,10146,NA,0.034,3.4000000000000004,3.8,0.18,5.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,NE,contact_comm,198,indication,175894,10344,NA,0.035,3.5000000000000004,3.8,0.11,5.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,NE,contact_comm,147,indication,175894,10491,NA,0.037,3.6999999999999997,3.8,0.08,5.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,NE,contact_comm,307,indication,175894,10798,NA,0.037,3.6999999999999997,3.8,0.17,6.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,NE,contact_comm,314,indication,175894,11112,NA,0.038,3.8,3.8,0.18,6.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,NE,contact_comm,295,indication,175894,11407,NA,0.043,4.3,3.8,0.17,6.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,NE,contact_comm,164,indication,175894,11571,NA,0.036,3.5999999999999996,3.8,0.09,6.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,NE,contact_comm,127,indication,175894,11698,NA,0.041,4.1000000000000005,3.8,0.07,6.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
