date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202210,JU,male,27,sex,36474,58786,0.07,161.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.45,45
202211,JU,male,20,sex,36474,58806,0.05,161.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.488,48.8
202212,JU,male,33,sex,36474,58839,0.09,161.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.485,48.5
202213,JU,male,42,sex,36474,58881,0.12,161.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.408,40.8
202214,JU,male,23,sex,36474,58904,0.06,161.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.479,47.9
202215,JU,male,17,sex,36474,58921,0.05,161.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.531,53.1
202216,JU,male,15,sex,36474,58936,0.04,161.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202217,JU,male,42,sex,36474,58978,0.12,161.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.568,56.8
202052,JU,female,0,sex,37235,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202053,JU,female,0,sex,37235,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202101,JU,female,363,sex,37235,363,0.97,0.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.679,67.9
202102,JU,female,316,sex,37235,679,0.85,1.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.718,71.8
202103,JU,female,648,sex,37235,1327,1.74,3.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.583,58.3
202104,JU,female,343,sex,37235,1670,0.92,4.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.47,47
202105,JU,female,714,sex,37235,2384,1.92,6.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.587,58.699999999999996
202106,JU,female,593,sex,37235,2977,1.59,8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.649,64.9
202107,JU,female,746,sex,37235,3723,2,10,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.56,56.00000000000001
202108,JU,female,728,sex,37235,4451,1.96,11.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.55,55.00000000000001
202109,JU,female,654,sex,37235,5105,1.76,13.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.527,52.7
202110,JU,female,807,sex,37235,5912,2.17,15.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.571,57.099999999999994
202111,JU,female,666,sex,37235,6578,1.79,17.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.575,57.49999999999999
202112,JU,female,730,sex,37235,7308,1.96,19.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.576,57.599999999999994
202113,JU,female,878,sex,37235,8186,2.36,21.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.56,56.00000000000001
202114,JU,female,916,sex,37235,9102,2.46,24.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.579,57.9
202115,JU,female,1069,sex,37235,10171,2.87,27.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.553,55.300000000000004
202116,JU,female,1278,sex,37235,11449,3.43,30.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.532,53.2
202117,JU,female,1479,sex,37235,12928,3.97,34.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.544,54.400000000000006
202118,JU,female,2253,sex,37235,15181,6.05,40.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.53,53
202119,JU,female,2244,sex,37235,17425,6.03,46.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202120,JU,female,2400,sex,37235,19825,6.45,53.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.492,49.2
202121,JU,female,2349,sex,37235,22174,6.31,59.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.501,50.1
202122,JU,female,2385,sex,37235,24559,6.41,65.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202123,JU,female,2089,sex,37235,26648,5.61,71.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202124,JU,female,1921,sex,37235,28569,5.16,76.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202125,JU,female,1638,sex,37235,30207,4.4,81.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.486,48.6
202126,JU,female,1908,sex,37235,32115,5.12,86.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.489,48.9
202127,JU,female,1602,sex,37235,33717,4.3,90.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202128,JU,female,1283,sex,37235,35000,3.45,94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.492,49.2
202129,JU,female,726,sex,37235,35726,1.95,95.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202130,JU,female,611,sex,37235,36337,1.64,97.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.511,51.1
202131,JU,female,543,sex,37235,36880,1.46,99.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202132,JU,female,621,sex,37235,37501,1.67,100.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.475,47.5
202133,JU,female,623,sex,37235,38124,1.67,102.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.458,45.800000000000004
202134,JU,female,817,sex,37235,38941,2.19,104.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202135,JU,female,981,sex,37235,39922,2.63,107.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.511,51.1
202136,JU,female,884,sex,37235,40806,2.37,109.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202137,JU,female,1004,sex,37235,41810,2.7,112.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.456,45.6
202138,JU,female,882,sex,37235,42692,2.37,114.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.474,47.4
202139,JU,female,1014,sex,37235,43706,2.72,117.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202140,JU,female,736,sex,37235,44442,1.98,119.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202141,JU,female,753,sex,37235,45195,2.02,121.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202142,JU,female,531,sex,37235,45726,1.43,122.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.467,46.7
202143,JU,female,457,sex,37235,46183,1.23,124.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.479,47.9
202144,JU,female,261,sex,37235,46444,0.7,124.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202145,JU,female,295,sex,37235,46739,0.79,125.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202146,JU,female,519,sex,37235,47258,1.39,126.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202147,JU,female,588,sex,37235,47846,1.58,128.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.525,52.5
202148,JU,female,863,sex,37235,48709,2.32,130.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.537,53.7
202149,JU,female,1503,sex,37235,50212,4.04,134.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.562,56.2
202150,JU,female,2635,sex,37235,52847,7.08,141.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.544,54.400000000000006
202151,JU,female,2070,sex,37235,54917,5.56,147.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202152,JU,female,1655,sex,37235,56572,4.44,151.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202201,JU,female,2183,sex,37235,58755,5.86,157.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202202,JU,female,1608,sex,37235,60363,4.32,162.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202203,JU,female,560,sex,37235,60923,1.5,163.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.523,52.300000000000004
202204,JU,female,351,sex,37235,61274,0.94,164.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202205,JU,female,316,sex,37235,61590,0.85,165.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202206,JU,female,161,sex,37235,61751,0.43,165.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202207,JU,female,113,sex,37235,61864,0.3,166.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202208,JU,female,63,sex,37235,61927,0.17,166.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.463,46.300000000000004
202209,JU,female,32,sex,37235,61959,0.09,166.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.552,55.2
202210,JU,female,33,sex,37235,61992,0.09,166.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.55,55.00000000000001
202211,JU,female,21,sex,37235,62013,0.06,166.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202212,JU,female,35,sex,37235,62048,0.09,166.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202213,JU,female,61,sex,37235,62109,0.16,166.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.592,59.199999999999996
202214,JU,female,25,sex,37235,62134,0.07,166.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.521,52.1
202215,JU,female,15,sex,37235,62149,0.04,166.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.469,46.9
202216,JU,female,14,sex,37235,62163,0.04,166.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202217,JU,female,32,sex,37235,62195,0.09,167.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.432,43.2
202052,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202053,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202101,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202102,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202103,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202104,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202105,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202106,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202107,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202108,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202109,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202110,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202111,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202112,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202113,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202114,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202115,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202116,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202117,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202118,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202119,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202120,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202121,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202122,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202123,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202124,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202125,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202126,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202127,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202128,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202129,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202130,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202131,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202132,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202133,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202134,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202135,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202136,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202137,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202138,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202139,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202140,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202141,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202142,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202143,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202144,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202145,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202146,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202147,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202148,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202149,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202150,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202151,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202152,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202201,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202202,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202203,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202204,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202205,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202206,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202207,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202208,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202209,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202210,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202211,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202212,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202213,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202214,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202215,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202216,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202217,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202052,LU,male,180,sex,207582,180,0.09,0.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.298,29.799999999999997
202053,LU,male,171,sex,207582,351,0.08,0.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.312,31.2
202101,LU,male,1110,sex,207582,1461,0.53,0.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.326,32.6
202102,LU,male,1467,sex,207582,2928,0.71,1.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.389,38.9
202103,LU,male,2024,sex,207582,4952,0.98,2.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202104,LU,male,3563,sex,207582,8515,1.72,4.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.434,43.4
202105,LU,male,889,sex,207582,9404,0.43,4.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.286,28.599999999999998
202106,LU,male,1493,sex,207582,10897,0.72,5.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.349,34.9
202107,LU,male,2706,sex,207582,13603,1.3,6.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.459,45.9
202108,LU,male,3141,sex,207582,16744,1.51,8.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.396,39.6
202109,LU,male,3117,sex,207582,19861,1.5,9.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.379,37.9
202110,LU,male,2028,sex,207582,21889,0.98,10.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.374,37.4
202111,LU,male,2461,sex,207582,24350,1.19,11.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.357,35.699999999999996
202112,LU,male,4364,sex,207582,28714,2.1,13.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.451,45.1
202113,LU,male,3241,sex,207582,31955,1.56,15.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.381,38.1
202114,LU,male,4031,sex,207582,35986,1.94,17.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.451,45.1
202115,LU,male,4923,sex,207582,40909,2.37,19.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202116,LU,male,7358,sex,207582,48267,3.54,23.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.469,46.9
202117,LU,male,8039,sex,207582,56306,3.87,27.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.467,46.7
202118,LU,male,11281,sex,207582,67587,5.43,32.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202119,LU,male,11686,sex,207582,79273,5.63,38.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.508,50.8
202120,LU,male,13440,sex,207582,92713,6.47,44.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.502,50.2
202121,LU,male,12423,sex,207582,105136,5.98,50.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202122,LU,male,14484,sex,207582,119620,6.98,57.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202123,LU,male,14118,sex,207582,133738,6.8,64.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202124,LU,male,14685,sex,207582,148423,7.07,71.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.525,52.5
202125,LU,male,13515,sex,207582,161938,6.51,78.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.533,53.300000000000004
202126,LU,male,10869,sex,207582,172807,5.24,83.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202127,LU,male,7759,sex,207582,180566,3.74,86.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.527,52.7
202128,LU,male,6110,sex,207582,186676,2.94,89.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202129,LU,male,6583,sex,207582,193259,3.17,93.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.536,53.6
202130,LU,male,5157,sex,207582,198416,2.48,95.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.536,53.6
202131,LU,male,4573,sex,207582,202989,2.2,97.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.525,52.5
202132,LU,male,3485,sex,207582,206474,1.68,99.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.514,51.4
202133,LU,male,3375,sex,207582,209849,1.63,101.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.503,50.3
202134,LU,male,4780,sex,207582,214629,2.3,103.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202135,LU,male,4012,sex,207582,218641,1.93,105.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202136,LU,male,5948,sex,207582,224589,2.87,108.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.51,51
202137,LU,male,6176,sex,207582,230765,2.98,111.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202138,LU,male,5317,sex,207582,236082,2.56,113.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202139,LU,male,3995,sex,207582,240077,1.92,115.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202140,LU,male,4566,sex,207582,244643,2.2,117.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202141,LU,male,4960,sex,207582,249603,2.39,120.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.54,54
202142,LU,male,4079,sex,207582,253682,1.97,122.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.518,51.800000000000004
202143,LU,male,2384,sex,207582,256066,1.15,123.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.53,53
202144,LU,male,1899,sex,207582,257965,0.91,124.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202145,LU,male,3865,sex,207582,261830,1.86,126.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.523,52.300000000000004
202146,LU,male,6984,sex,207582,268814,3.36,129.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.478,47.8
202147,LU,male,6794,sex,207582,275608,3.27,132.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.455,45.5
202148,LU,male,8420,sex,207582,284028,4.06,136.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.454,45.4
202149,LU,male,9191,sex,207582,293219,4.43,141.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.465,46.5
202150,LU,male,11382,sex,207582,304601,5.48,146.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.476,47.599999999999994
202151,LU,male,9806,sex,207582,314407,4.72,151.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.527,52.7
202152,LU,male,6680,sex,207582,321087,3.22,154.68,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202201,LU,male,15016,sex,207582,336103,7.23,161.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202202,LU,male,8812,sex,207582,344915,4.25,166.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.494,49.4
202203,LU,male,5490,sex,207582,350405,2.64,168.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202204,LU,male,3204,sex,207582,353609,1.54,170.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.485,48.5
202205,LU,male,2265,sex,207582,355874,1.09,171.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202206,LU,male,1647,sex,207582,357521,0.79,172.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
