date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202142,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,653,459898,184154,0.14,40.04,altersklasse_covid19,2022-05-03_10-25-13
202142,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-445,459898,2212,-0.1,0.48,altersklasse_covid19,2022-05-03_10-25-13
202142,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,9,459898,36,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,0,880587,142,0,0.02,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,2,880587,103,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,-2,880587,39,-0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,novavax,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,novavax,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,novavax,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,novavax,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,56,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,43,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1,880587,13,-0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,163,853375,573,0.02,0.07,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,163,853375,573,0.02,0.07,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,1958,853375,112573,0.23,13.19,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,5116,853375,98671,0.6,11.56,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-3158,853375,13902,-0.37,1.63,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,7,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,novavax,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,novavax,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,novavax,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,novavax,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3157,853375,238693,0.37,27.97,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,8126,853375,220775,0.95,25.87,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-4969,853375,17918,-0.58,2.1,altersklasse_covid19,2022-05-03_10-25-13
202143,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,1,853375,13,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,974,1042617,3947,0.09,0.38,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,974,1042617,3947,0.09,0.38,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,3103,1042617,519640,0.3,49.84,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,8975,1042617,495470,0.86,47.52,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-5872,1042617,24170,-0.56,2.32,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,9,1042617,50,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,novavax,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,novavax,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,novavax,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1859,1042617,175143,0.18,16.8,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4986,1042617,163713,0.48,15.7,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3127,1042617,11430,-0.3,1.1,altersklasse_covid19,2022-05-03_10-25-13
202143,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,2,1042617,15,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,994,1248240,4390,0.08,0.35,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,994,1248240,4390,0.08,0.35,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,3308,1248240,643009,0.27,51.51,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,9687,1248240,617705,0.78,49.49,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-6379,1248240,25304,-0.51,2.03,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,8,1248240,74,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,novavax,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,novavax,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,novavax,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1832,1248240,217182,0.15,17.4,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5150,1248240,205378,0.41,16.45,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3318,1248240,11804,-0.27,0.95,altersklasse_covid19,2022-05-03_10-25-13
202143,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,10,1248240,34,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,820,1206905,3806,0.07,0.32,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,820,1206905,3806,0.07,0.32,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2244,1206905,665137,0.19,55.11,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,7136,1206905,646150,0.59,53.54,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-4892,1206905,18987,-0.41,1.57,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,13,1206905,85,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,novavax,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,novavax,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,novavax,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1165,1206905,234243,0.1,19.41,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3695,1206905,226348,0.31,18.75,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2530,1206905,7895,-0.21,0.65,altersklasse_covid19,2022-05-03_10-25-13
202143,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,6,1206905,25,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,845,1305543,4217,0.06,0.32,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,845,1305543,4217,0.06,0.32,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,1777,1305543,708423,0.14,54.26,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,5961,1305543,690731,0.46,52.91,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-4184,1305543,17692,-0.32,1.36,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,13,1305543,121,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,novavax,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,novavax,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,novavax,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,871,1305543,314307,0.07,24.07,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2887,1305543,307674,0.22,23.57,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2016,1305543,6633,-0.15,0.51,altersklasse_covid19,2022-05-03_10-25-13
202143,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,13,1305543,51,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,520,972277,2490,0.05,0.26,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,520,972277,2490,0.05,0.26,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,1052,972277,505222,0.11,51.96,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,3295,972277,493420,0.34,50.75,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-2243,972277,11802,-0.23,1.21,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,29,972277,143,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,novavax,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,novavax,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,novavax,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,novavax,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,477,972277,315807,0.05,32.48,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1512,972277,312629,0.16,32.15,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1035,972277,3178,-0.11,0.33,altersklasse_covid19,2022-05-03_10-25-13
202143,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,30,972277,75,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,248,739913,1183,0.03,0.16,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,248,739913,1183,0.03,0.16,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,556,739913,375352,0.08,50.73,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,1811,739913,367018,0.24,49.6,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-1255,739913,8334,-0.17,1.13,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,48,739913,178,0.01,0.02,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,novavax,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,novavax,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,novavax,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,novavax,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,222,739913,289634,0.03,39.14,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,797,739913,288673,0.11,39.01,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-575,739913,961,-0.08,0.13,altersklasse_covid19,2022-05-03_10-25-13
202143,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,55,739913,97,0.01,0.01,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,123,459898,484,0.03,0.11,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,123,459898,484,0.03,0.11,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,384,459898,244139,0.08,53.09,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,moderna,CHFL,COVID19FullyVaccPersons,1239,459898,237163,0.27,51.57,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-855,459898,6976,-0.19,1.52,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,moderna,CHFL,COVID19FirstBoosterPersons,40,459898,135,0.01,0.03,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,novavax,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,novavax,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,novavax,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,novavax,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,166,459898,186532,0.04,40.56,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,535,459898,184689,0.12,40.16,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-369,459898,1843,-0.08,0.4,altersklasse_covid19,2022-05-03_10-25-13
202143,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,28,459898,64,0.01,0.01,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,4,880587,146,0,0.02,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,2,880587,105,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,2,880587,41,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,novavax,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,novavax,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,novavax,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,novavax,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,58,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,44,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1,880587,14,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,111,853375,684,0.01,0.08,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,111,853375,684,0.01,0.08,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,1838,853375,114411,0.22,13.41,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,3647,853375,102318,0.43,11.99,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-1809,853375,12093,-0.21,1.42,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,1,853375,8,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,novavax,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,novavax,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,novavax,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,novavax,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2933,853375,241626,0.34,28.31,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5782,853375,226557,0.68,26.55,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2849,853375,15069,-0.33,1.77,altersklasse_covid19,2022-05-03_10-25-13
202144,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,6,853375,19,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,759,1042617,4706,0.07,0.45,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,759,1042617,4706,0.07,0.45,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,2648,1042617,522288,0.25,50.09,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,6173,1042617,501643,0.59,48.11,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-3525,1042617,20645,-0.34,1.98,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,10,1042617,60,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,novavax,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,novavax,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,novavax,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202144,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1498,1042617,176641,0.14,16.94,altersklasse_covid19,2022-05-03_10-25-13
